BUDGET,POPULARITY,REVENUE,RUNTIME,VOTE_AVERAGE,VOTE_COUNT,release_year,release_month,New_Budget,New_Revenue,New_Vote_Avg
7720000,2.852,29523237,134.0,7.2,84,2013,4,9111916,34846276,7
8000000,6.456,1568258,97.0,5.7,36,1997,3,13828800,2710890,6
13000000,10.231,6582052,71.0,6.5,79,1993,6,25123800,12720473,6
4000000,5.906,6718,101.0,5.6,17,2001,10,6297600,10576,6
16000000,5.495,12,97.0,5.0,22,2004,3,23579200,17,5
224056,4.574,15536328,122.0,7.1,62,2014,5,260621,18071856,7
2800000,7.104,272371,92.0,4.1,28,2007,10,3764880,366230,4
7700000,5.927,46000000,160.0,7.3,168,2013,5,9088310,54293799,7
4000000,6.59,572212,95.0,5.2,74,2015,3,4582400,655526,5
3500000,2.064,689473,90.0,5.4,12,2007,1,4706100,927065,5
10000000,7.54,615752,99.0,4.7,37,2006,1,13882000,854786,5
11500000,4.022,6032000,121.0,7.1,34,1999,1,19127950,10033025,7
25000000,9.395,17193231,98.0,5.4,117,1996,7,44482500,30591915,5
20000000,6.547,37672350,124.0,5.8,62,1998,8,33782000,63632366,6
150000000,9.837,709709780,146.0,6.7,7968,2007,6,201690000,954275770,7
16800000,8.835,2281089,122.0,6.2,185,2006,8,23321760,3166607,6
1000000,2.624,814790,112.0,6.9,16,2007,4,1344600,1095566,7
10000000,8.064,113484,83.0,6.0,103,1998,10,16891000,191685,6
15000000,5.824,17589705,109.0,5.0,90,1999,4,24949500,29256956,5
11000000,6.079,41000000,130.0,7.2,71,2015,1,12601600,46969600,7
23000000,5.953,14700000,100.0,6.7,42,1995,5,42071600,26889240,7
700000,6.781,1667192,97.0,6.8,64,2001,1,1102080,2624827,7
46,2.515,46,94.0,10.0,1,2013,4,54,54,10
3800000,0.609,559298,0.0,5.0,4,1999,3,6320540,930280,5
67000000,14.721,25422088,191.0,6.9,1095,2007,6,90088200,34182539,7
15500000,6.452,1237615,93.0,5.3,38,2005,12,22245600,1776225,5
25000000,6.032,20719451,117.0,6.9,67,2009,1,31472499,26083716,7
420000,9.42,993313,91.0,6.8,957,2013,9,495725,1172407,7
4881000,4.384,81350000,123.0,6.5,58,2013,3,5761044,96017404,6
70000000,24.21,61279452,99.0,4.7,987,2014,10,81424000,71280258,5
3500000,10.13,2015810,129.0,7.5,467,1991,12,7264950,4184216,8
77532,8.094,176532,125.0,6.8,196,2004,8,114258,260155,7
8245,8.295,81379,86.0,5.9,112,2015,6,9445,93227,6
10000000,4.917,18,98.0,4.2,33,1993,8,19326000,34,4
6900000,0.6,11000000,150.0,6.2,20,2013,3,8144069,12983299,6
7500000,6.619,209151,100.0,6.0,54,2003,3,11303250,315211,6
61000000,44.74,369330363,149.0,7.9,13252,2014,1,70955200,429605078,8
9900000,8.228,23600000,96.0,6.6,189,2016,10,11318670,26981880,7
507000,0.912,1160000,84.0,7.0,1,1996,1,902105,2063988,7
20000000,14.614,49779728,104.0,6.3,1384,2010,11,25264000,62881752,6
2000000,6.364,167000,97.0,5.8,41,2006,10,2776400,231829,6
4500000,6.356,4600000,186.0,6.5,63,2004,6,6631650,6779020,6
6000000,12.766,1305195,106.0,5.9,818,2016,10,6859800,1492229,6
320000,5.602,6782283,98.0,5.5,82,2004,6,471584,9995050,6
1200000,11.764,68716,99.0,5.8,100,2002,11,1837320,105211,6
3000000,5.105,15369573,100.0,4.8,49,1990,4,6562800,33622477,5
5200000,5.787,13000000,163.0,6.6,84,1998,8,8783320,21958300,7
900000,6.736,1000000,100.0,7.1,49,2015,4,1031040,1145600,7
13000000,6.735,38251106,115.0,6.4,38,2000,8,21160100,62261325,6
100000,0.683,100,83.0,4.0,1,2018,4,110549,110,4
57000000,9.786,28283637,95.0,4.9,209,2004,7,84000900,41681595,5
33000000,7.988,8408835,124.0,5.9,249,1999,4,54888900,13986415,6
17000000,8.168,71625195,123.0,6.6,181,2013,11,20065100,84539217,7
6500000,3.895,2025032,100.0,6.8,8,2005,10,9328800,2906325,7
8500000,11.344,47624253,97.0,6.6,281,1991,8,17643450,98853661,7
5556000,2.233,1759935,0.0,7.4,5,2015,2,6364953,2016181,7
4600000,6.622,18000000,175.0,6.1,66,2003,12,6932660,27127800,6
500000,4.656,11276,78.0,6.6,16,2009,1,629450,14195,7
2100000,3.351,5400000,155.0,6.2,29,2010,2,2652720,6821280,6
3000000,6.968,78768613,98.0,6.7,457,2014,3,3489600,91623650,7
12758853,6.655,3016126,98.0,6.1,56,2014,1,14841097,3508357,6
25000000,23.073,72629670,96.0,5.5,1051,2015,3,28640000,83204549,6
30000000,7.211,8315693,93.0,5.6,78,1996,10,53379000,14796112,6
6400000,7.577,2500000,93.0,5.9,94,2003,9,9645440,3767750,6
9000000,2.686,706000,100.0,6.3,18,2007,11,12101400,949287,6
29000000,4.2,5519569,126.0,6.5,15,1992,11,57741900,10990013,6
25000000,6.892,11838218,99.0,5.5,67,1997,10,43215000,20463543,6
30000000,9.192,12017369,100.0,5.3,105,1999,1,49899000,19988489,5
7500000,4.464,4245870,102.0,5.3,17,2002,9,11483250,6500851,5
13000000,8.869,3752426,95.0,5.3,72,1991,5,26984100,7788910,5
5000000,24.661,4842699,121.0,5.7,83,2015,11,5728000,5547795,6
5000000,12.661,19868354,134.0,6.4,92,1997,12,8643000,34344436,6
1000000,1.483,3900000,142.0,4.2,5,2010,2,1263200,4926480,4
10000000,6.623,14061361,87.0,5.9,44,1991,3,20757000,29187167,6
9000000,11.317,6153939,116.0,7.5,1032,1991,1,18681300,12773731,8
25000000,8.639,18634654,86.0,5.4,93,2001,5,39360000,29338399,5
14000000,8.588,21409028,103.0,5.6,78,2010,12,17684800,27043884,6
40000,6.93,1434436,93.0,6.9,47,2002,8,61243,2196264,7
36000000,18.213,88528280,97.0,7.3,4299,2016,6,41158800,101214382,7
22000000,14.846,41087017,91.0,6.0,871,2017,2,24838000,46387242,6
30000000,13.17,646946,110.0,5.1,428,2016,9,34299000,739653,5
10000000,7.775,1631839,101.0,5.4,75,2000,4,16277000,2656144,5
2600000,6.384,3166000,105.0,7.8,30,2004,9,3831620,4665734,8
23000000,14.21,71368,76.0,5.0,96,1994,7,43171000,133957,5
3196621,10.683,25513752,116.0,6.8,1304,2015,8,3662049,29228554,7
4200000,3.535,4000000,138.0,4.6,22,2010,6,5305440,5052800,5
2000000,6.244,182710,95.0,6.3,7,2017,3,2258000,206279,6
8000000,12.663,17000000,88.0,4.0,42,2016,9,9146400,19436100,4
24000000,27.009,83188165,88.0,5.3,1437,2010,8,30316800,105083290,5
12902809,4.006,36000000,109.0,7.4,1423,2010,4,16298828,45475200,7
1600000,2.922,4800000,115.0,7.2,11,2016,8,1829280,5487840,7
5000,2.337,5000,63.0,4.5,3,2001,7,7872,7872,4
36000000,8.433,13323144,130.0,6.4,86,1996,12,64054800,23705870,6
33000000,8.183,6982465,83.0,4.6,97,2009,4,41543700,8790225,5
15000000,7.168,12201255,103.0,5.0,71,1995,3,27438000,22318535,5
8000000,4.611,9000000,166.0,5.3,46,2009,11,10071200,11330100,5
5100000,3.876,4300000,216.0,4.8,34,2007,1,6857460,5781780,5
5000000,7.202,12058187,116.0,5.8,296,2014,4,5816000,14026083,6
967686,9.809,4658570,97.0,7.0,764,2010,7,1222380,5884705,7
10300000,6.609,20000000,108.0,6.6,104,1994,10,19333100,37540000,7
12000000,7.754,5086909,104.0,4.6,33,1993,12,23191200,9830960,5
8300000,7.738,11068800,105.0,6.7,100,2000,3,13509910,18016685,7
4000000,7.587,1598584,127.0,6.7,265,2016,10,4573200,1827661,7
30000000,6.938,3180674,101.0,5.7,32,1994,10,56310000,5970125,6
15000000,6.039,5753678,130.0,6.2,37,2000,5,24415500,9365261,6
2570000,3.692,4026795,91.0,4.8,65,2016,7,2938281,4603834,5
4500000,7.651,32000000,126.0,7.2,129,2016,1,5144850,36585600,7
20000000,9.858,60072596,121.0,6.2,77,2010,2,25264000,75883703,6
40000000,3.785,8251071,120.0,4.5,24,1992,8,79644000,16428707,4
3500000,4.925,9247881,90.0,4.2,30,1998,11,5911850,15620595,4
600000,3.384,1023156,105.0,5.2,10,2001,4,944640,1610856,5
2500000,5.751,230069,84.0,5.3,27,2016,3,2858250,263037,5
16000000,3.341,174318,97.0,5.6,15,2004,5,23579200,256892,6
13500000,8.486,187674,129.0,6.3,93,2015,9,15465600,214999,6
1379375,4.19,105097,108.0,7.7,55,2015,6,1580212,120399,8
2000000,5.343,1102000,119.0,4.7,8,2005,11,2870400,1581590,5
7130000,6.468,1528185,103.0,5.5,96,2017,10,8049770,1725320,6
2000000,4.161,100590,90.0,5.6,22,1999,4,3326600,167311,6
143000,6.303,1000000,103.0,6.8,28,2009,8,180022,1258900,7
19000000,8.873,272742922,119.0,8.3,10965,1991,1,39438300,566132483,8
7230000,5.796,1453270,92.0,5.6,91,2016,12,8266059,1661523,6
900000,2.892,1237319,95.0,5.5,26,2016,10,1028970,1414626,6
1300000,5.424,102986,93.0,6.4,131,2015,12,1489280,117980,6
25000000,5.914,6939946,95.0,5.9,62,1990,12,54690000,15181825,6
6000000,6.519,12974636,97.0,5.3,61,1993,11,11595600,25074781,5
12820005,10.807,81927980,138.0,8.2,364,2017,2,14473785,92496689,8
6000000,11.536,22231658,121.0,6.8,405,1996,2,10675800,39556789,7
6000000,9.58,9524340,105.0,7.0,475,2006,11,8329200,13221688,7
8000000,4.483,10400000,115.0,5.5,31,1991,3,16605599,21587280,6
426848,0.6,38000,139.0,7.0,2,2015,8,488997,43532,7
19000000,24.161,140376621,122.0,6.8,1165,2017,7,21451000,158485205,7
1000000,8.764,14659448,95.0,6.3,318,2015,11,1145600,16793863,6
10000000,4.851,62500,82.0,3.3,18,2006,5,13882000,86762,3
8000000,5.171,7310000,118.0,6.7,40,1991,9,16605599,15173367,7
10300000,6.799,47748,120.0,6.6,219,2016,10,11775990,54590,7
400,6.363,2,92.0,5.4,40,2010,2,505,2,5
60000000,1.306,300228084,97.0,6.0,2602,2010,9,75792000,379248115,6
10000000,9.712,16153593,129.0,6.5,123,1990,3,21876000,35337600,6
7500000,6.943,9100000,133.0,6.8,91,2016,9,8574750,10404030,7
3500000,4.401,3704408,97.0,6.3,34,2009,11,4406150,4663479,6
12823507,7.965,6101904,110.0,6.3,62,2016,9,14661115,6976306,6
25000000,10.932,10113733,102.0,6.2,114,2002,2,38277500,15485136,6
16000000,6.547,1985001,125.0,5.6,56,1996,4,28468800,3531912,6
4361898,8.175,3031801,92.0,5.9,51,2003,6,6573816,4569227,6
10400000,7.284,102000000,170.0,7.1,135,2016,6,11890320,116616600,7
6411831,1.837,4029886,132.0,6.6,33,2016,12,7330646,4607368,7
9000000,7.792,278454378,150.0,4.9,11,2017,1,10161000,314374992,5
5200000,5.575,9200000,103.0,6.6,83,2016,7,5945160,10518360,7
10000000,3.848,82739,0.0,6.3,9,2010,1,12632000,104515,6
175000000,76.563,383925276,102.0,6.8,3609,2017,6,197575000,433451636,7
30000,5.797,1000000,93.0,6.7,6,2012,1,36141,1204700,7
9000000,4.787,1400000,175.0,6.5,60,1999,8,14969700,2328620,6
15000000,10.656,11300653,133.0,5.3,109,1994,12,28155000,21211325,5
7000000,7.805,1429299,106.0,4.9,53,2009,9,8812300,1799344,5
1746706,1.361,506588,77.0,4.9,15,2016,7,1997008,579182,5
5069632,5.35,4817642,136.0,6.9,66,2016,10,5796110,5508010,7
8500000,7.666,327418,105.0,6.5,51,2000,3,13835450,532938,6
15500000,14.195,7385434,95.0,6.5,749,2006,12,21517100,10252459,6
6000000,5.399,869325,107.0,4.7,37,1991,8,12454200,1804457,5
3000000,6.959,7301115,99.0,4.4,38,2006,7,4164600,10135407,4
762241,7.862,285930,147.0,7.5,315,2016,1,871470,326903,8
8000000,9.72,337174,109.0,5.4,81,2003,10,12056800,508154,5
2020000,3.889,4374994,104.0,6.7,52,1998,12,3411982,7389802,7
7000000,11.234,49084830,114.0,7.0,920,2005,9,10046400,70446548,7
4500000,8.214,744816,97.0,6.3,70,2009,10,5665050,937648,6
4380750,4.978,1947000,124.0,5.8,46,2002,10,6707366,2981051,6
9000000,5.955,771499,130.0,5.6,30,2010,5,11368800,974557,6
10000000,14.673,2995811,106.0,6.3,549,2010,3,12632000,3784308,6
3300000,15.566,45000,96.0,4.2,24,2014,8,3838560,52344,4
4900000,2.482,2498851,95.0,6.1,5,2015,10,5613440,2862683,6
18000000,9.226,21591728,99.0,5.5,64,1992,10,35839800,42991289,6
5000000,2.811,340312,113.0,5.0,14,2002,1,7655499,521051,5
50,1.407,60,96.0,5.0,3,2014,11,58,69,5
7500000,5.626,6266621,112.0,6.4,34,1991,10,15567750,13007625,6
7000000,8.894,7286136,117.0,5.9,89,2017,3,7903000,8226047,6
15000000,8.522,13767037,106.0,7.1,272,2017,9,16935000,15542984,7
14000000,6.819,206128,104.0,6.0,60,1999,12,23286200,342852,6
25000,8.038,25000,95.0,6.0,71,2015,5,28640,28640,6
7800000,10.658,22441323,102.0,6.5,397,2003,5,11755380,33821317,6
500000,4.984,243347,95.0,7.9,11,2003,8,753550,366748,8
5980000,5.321,14900000,148.0,7.1,90,2016,6,6836934,17035170,7
1900000,5.454,5100000,144.0,5.6,35,2010,7,2400080,6442320,6
5000000,4.417,17566040,115.0,6.3,51,2009,8,6294500,22113887,6
3700000,4.639,11480000,128.0,7.0,83,2015,2,4238720,13151488,7
27000000,7.869,16504936,103.0,6.2,367,2010,8,34106400,20849035,6
25000000,11.127,19829957,107.0,5.4,321,2010,8,31580000,25049201,5
20000000,10.027,4634062,107.0,4.5,323,2011,3,24855999,5759212,4
10000000,10.603,6451628,105.0,7.1,184,1998,1,16891000,10897444,7
2500000,6.144,352810,100.0,7.0,28,2009,5,3147250,444152,7
3000000,5.55,7100000,92.0,5.9,90,2010,4,3789600,8968720,6
10000000,20.572,33583175,80.0,6.0,1985,2010,1,12632000,42422266,6
3000000,7.99,103735,93.0,6.3,76,2010,1,3789600,131038,6
21400000,9.445,10898998,110.0,7.9,593,2017,1,24160600,12304968,8
12000000,6.38,38120905,122.0,6.6,46,1991,7,24908400,79127562,7
5000000,9.674,24804129,134.0,7.2,1112,2016,2,5716500,28358560,7
700000,0.731,10508,107.0,6.0,1,1999,8,1164310,17477,6
9850941,3.673,3503943,86.0,5.2,62,2017,9,11121712,3955951,5
35770488,7.667,347988775,49.0,6.7,29,2010,8,45185280,439579420,7
75000000,120.37,508575295,90.0,6.8,2137,2018,8,82912500,562229988,7
27000000,8.297,14859394,124.0,6.8,132,1999,10,44909100,24715630,7
19000000,5.841,7411659,89.0,4.8,46,1994,1,35663000,13911683,5
23000000,8.325,5820015,104.0,6.5,77,1990,9,50314800,12731864,6
18000000,23.005,35692920,94.0,7.0,5497,2010,5,22737600,45087296,7
20000,6.237,99000,111.0,7.3,166,1997,6,34572,171131,7
5900000,4.744,23000000,94.0,5.0,51,2014,6,6862880,26753600,5
29000000,12.218,22773535,118.0,6.6,332,1991,10,60195300,47271026,7
12750000,6.25,28000000,138.0,6.2,144,2016,4,14577075,32012400,6
90000000,7.345,161626121,90.0,6.7,77,2006,10,124938000,224369381,7
3000000,8.713,7700000,86.0,6.1,45,2002,8,4593300,11789470,6
1885956,0.6,403547,104.0,10.0,1,2009,3,2374230,508025,10
3500000,2.7,2294357,86.0,5.1,28,2010,4,4421200,2898231,5
20000000,5.258,1675706,84.0,3.4,38,2003,8,30142000,2525456,3
31192,4.986,10000,89.0,6.4,42,2009,1,39267,12588,6
7500000,4.726,3347647,110.0,6.2,9,2004,11,11052750,4933427,6
15000000,5.297,5217498,105.0,4.8,29,2000,7,24415500,8492521,5
7075038,8.148,9868942,140.0,7.1,202,2017,9,7987717,11142035,7
1,7.288,100,95.0,4.7,48,1999,4,1,166,5
6000000,9.986,1600000,96.0,6.1,154,2001,12,9446400,2519040,6
22000000,9.793,68625104,115.0,6.6,816,2006,7,30540400,95265369,7
1089360,4.2,48298,115.0,6.6,34,2009,5,1371395,60802,7
1000000,4.785,2057193,84.0,5.3,58,1997,7,1728600,3556063,5
1100000,5.949,631221,86.0,4.8,72,1998,2,1858010,1066195,5
8000000,7.779,27362712,109.0,6.8,66,2002,5,12248800,41895048,7
25000000,4.996,10070000,105.0,5.7,57,1996,4,44482500,17917551,6
150000,6.246,472370,94.0,6.3,22,1995,9,274380,864059,6
3700000,7.169,13800000,155.0,6.9,133,2017,11,4177300,15580200,7
8000000,6.495,589304,106.0,6.6,48,1997,1,13828800,1018670,7
12300000,4.358,27000000,136.0,5.5,22,2017,1,13886700,30483000,6
6500000,4.132,1325092,89.0,5.7,3,2006,11,9023300,1839492,6
10000000,10.636,50336279,114.0,6.2,447,2004,6,14737000,74180574,6
15000000,8.261,3038499,99.0,6.0,59,1994,4,28155000,5703262,6
8000000,9.961,3453043,98.0,6.4,440,2010,6,10105600,4361883,6
1500000,8.407,416925,98.0,7.0,390,2001,10,2361600,656406,7
5000000,8.468,143000,96.0,4.3,83,2010,1,6316000,180637,4
6000000,3.549,64532,96.0,5.0,21,1991,1,12454200,133949,5
9400000,8.562,20000000,105.0,7.4,130,2001,12,14799360,31488000,7
3400000,11.843,20258904,85.0,6.8,1443,2014,4,3954880,23565157,7
15000000,11.345,4882577,104.0,6.5,459,2010,10,18948000,6167671,6
10000000,14.48,27305571,138.0,6.8,159,2016,4,11433000,31218459,7
33000000,7.047,14000000,100.0,6.6,344,2009,10,41543700,17624600,7
1400000,6.371,115103,87.0,5.6,41,1991,8,2905980,238919,6
2224000,2.339,28000000,100.0,6.3,28,2004,1,3277508,41263600,6
1250000,2.436,92500,128.0,6.0,16,2014,6,1454000,107596,6
2500000,10.323,26781723,102.0,7.2,1210,2004,7,3684250,39468225,7
5000000,8.047,2387127,123.0,6.6,162,2016,9,5716500,2729202,7
25000000,7.877,6600000,110.0,5.7,46,1995,2,45730000,12072720,6
10000000,6.282,29392418,100.0,5.7,62,1994,11,18770000,55169568,6
23400000,4.29,67000000,174.0,5.6,77,2015,11,26807040,76755200,6
50000000,12.061,48169156,125.0,6.4,1034,1997,8,86430000,83265203,6
11318430,9.859,17997350,132.0,6.5,640,2018,9,12512524,19896070,6
11500000,11.423,20079850,99.0,6.6,445,1994,2,21585500,37689878,7
3500000,5.701,890303,120.0,6.3,12,2016,2,4001550,1017883,6
6000000,8.397,5093707,86.0,4.2,57,1995,4,10975200,9317408,4
2800000,2.855,5600000,151.0,3.8,6,2015,10,3207680,6415360,4
25000000,9.496,129706,118.0,5.9,199,2010,1,31580000,163844,6
35000000,11.12,23083334,112.0,6.3,698,2016,4,40015500,26391175,6
7300000,2.547,9166810,100.0,6.2,35,2014,7,8491360,10662833,6
2000000,3.801,16344,88.0,4.5,12,2005,1,2870400,23456,4
1500000,1.585,2800000,97.0,4.5,4,1995,1,2743800,5121760,4
19000000,9.956,10005969,138.0,6.1,118,1990,10,41564400,21889057,6
4000000,1.639,429098,84.0,2.8,5,2014,3,4652800,499126,3
17000000,4.108,16000000,155.0,6.5,54,2016,11,19436100,18292800,6
5200000,6.94,13975,96.0,5.2,102,2017,4,5870800,15777,5
12000000,3.687,875898,101.0,5.4,21,2005,11,17222400,1257088,5
45000000,5.405,2154540,103.0,4.6,34,1997,1,77787000,3724337,5
9620000,7.772,53165427,140.0,7.4,184,2016,7,10998546,60784032,7
17000000,6.05,19000000,155.0,5.9,71,2001,9,26764800,29913600,6
7000000,7.701,29385320,192.0,7.4,166,2004,12,10315900,43305146,7
500000,4.224,28951,105.0,7.3,3,2014,6,581600,33675,7
2265160,2.807,9194350,107.0,5.6,29,2015,5,2594967,10533047,6
25000000,11.167,3885342,127.0,5.7,346,2016,11,28582500,4442111,6
45000000,27.694,178262620,83.0,5.5,2152,2006,12,62469000,247464169,6
3906840,3.669,4300000,95.0,6.2,53,2009,9,4918320,5413270,6
350000,0.953,4984,90.0,6.5,1,2005,2,502320,7153,6
20000000,7.563,557241,103.0,6.1,55,2017,1,22580000,629125,6
100000,8.854,5000000,105.0,5.7,34,2001,1,157440,7872000,6
6750000,3.87,1500000,129.0,6.1,18,2016,7,7717275,1714950,6
250000,7.009,232732,91.0,6.1,81,2009,1,314725,292986,6
11500000,8.893,334748,82.0,5.4,47,1990,2,25157400,732294,5
495000,8.89,63373,85.0,6.2,78,2015,10,567072,72600,6
35112500,7.694,36360000,105.0,5.8,682,2016,12,40144121,41570388,6
4000000,9.017,1440000,90.0,6.1,119,2017,1,4516000,1625760,6
6500000,4.262,6900000,123.0,6.6,27,2016,11,7431450,7888770,7
4800000,3.747,3014000,99.0,5.4,14,1996,10,8540640,5362810,5
4000000,6.487,1903083,105.0,6.0,114,2016,4,4573200,2175794,6
3056472,1.958,4472886,120.0,4.0,18,2016,12,3494464,5113850,4
8731048,8.524,36000000,117.0,7.1,584,2005,5,12530800,51667200,7
50,3.398,83,98.0,6.6,11,1995,5,91,151,7
14000000,9.599,547333,90.0,4.1,81,2003,8,21099400,824885,4
100000,9.267,924793,87.0,7.0,401,2015,10,114560,1059442,7
1200000,0.895,93059,0.0,4.0,1,2002,2,1837320,142482,4
64319,5.28,1000000,88.0,3.8,6,2014,6,74815,1163200,4
5000000,9.568,1000000,113.0,6.8,519,2010,3,6316000,1263200,7
135000000,36.855,245623848,112.0,6.0,2415,2016,1,154345500,280821745,6
3144622,10.28,2963886,109.0,6.8,258,2017,9,3550278,3346227,7
5000000,7.2,26144,119.0,7.3,344,2015,5,5728000,29950,7
7500000,3.529,10000000,155.0,5.3,32,2010,7,9474000,12632000,5
34000000,58.295,41142379,105.0,7.0,1868,2018,7,37587000,45482899,7
6400000,4.067,5900000,151.0,6.0,59,2010,9,8084480,7452880,6
10000000,9.831,13835130,110.0,6.9,159,1998,7,16891000,23368918,7
10000000,6.266,3176,104.0,6.6,149,2016,1,11433000,3631,7
10000000,3.874,12000,120.0,6.6,5,2004,6,14737000,17684,7
3000000,4.017,6804016,94.0,6.0,9,2004,9,4421100,10027078,6
195000000,7.646,1123794079,154.0,6.1,5961,2011,6,242345999,1396651281,6
25000000,6.313,100297064,135.0,7.2,96,2010,7,31580000,126695251,7
390000,6.731,216000,150.0,7.1,96,2005,5,559728,310003,7
210000000,1.632,459359555,104.0,6.4,7055,2006,5,291522000,637682934,6
20000000,9.269,346594,110.0,5.6,72,2010,10,25264000,437817,6
38000000,9.191,28121100,106.0,6.2,153,1999,12,63205400,46773825,6
450000,3.346,1500000,93.0,6.1,66,2015,2,515520,1718400,6
15000000,9.128,13004198,118.0,7.3,245,2010,8,18948000,16426902,7
20000000,5.755,31244858,142.0,6.6,51,2008,8,26145999,40846402,7
20000,1.589,50000,60.0,8.7,3,2001,11,31488,78720,9
24000000,8.073,4562146,93.0,4.4,48,1998,3,40538400,7705920,4
74050,8.459,176153,98.0,5.8,93,2004,9,109127,259596,6
200000,0.679,500000,0.0,10.0,1,2001,9,314880,787200,10
21000000,10.003,10011050,117.0,6.2,136,2002,9,32153099,15327918,6
75000000,1.898,296339527,104.0,7.0,8247,2000,7,122077500,482351848,7
110000000,1.49,407711549,133.0,7.0,7408,2003,4,165781000,614462075,7
1000000,6.631,2402459,107.0,6.1,41,2001,11,1574400,3782431,6
12000000,8.639,2280148,101.0,7.2,103,1992,3,23893200,4540002,7
28000000,6.503,669276,72.0,7.0,61,1993,9,54112800,1293442,7
3300000,4.117,150000,99.0,5.1,10,2006,10,4581060,208230,5
38000000,11.526,266614059,117.0,6.3,844,1993,7,73438800,515258330,6
15000000,9.125,1404291,81.0,6.6,21,2016,6,17149500,1605525,7
20000,0.6,50000,53.0,9.7,3,1998,1,33782,84455,10
100000,17.105,1596371,93.0,7.1,1456,2017,4,112900,1802302,7
15000000,10.52,5024782,90.0,5.7,162,2009,7,18883500,6325698,6
10000000,9.136,25800,127.0,6.7,11,2003,5,15071000,38883,7
700000,4.524,16201,90.0,5.8,12,2004,6,1031590,23875,6
3000000,8.294,249083,134.0,6.2,1400,2015,6,3436800,285349,6
10000000,5.14,4078741,180.0,8.0,23,2003,11,15071000,6147070,8
2000000,3.083,276792,92.0,5.8,24,2015,5,2291200,317092,6
73000000,1.694,618638999,129.0,6.5,5698,1997,5,126187800,1069379373,6
10000000,3.243,24250,108.0,7.3,3,2004,9,14737000,35737,7
64000000,17.89,97571250,108.0,7.6,2022,2015,7,73318400,111777624,8
5444534,3.637,20,103.0,4.3,16,1993,8,10522106,38,4
50000000,13.829,56996304,132.0,6.4,1581,2017,12,56450000,64348827,6
17000000,84.507,340677200,91.0,7.3,8861,2018,3,18793500,376618644,7
20000000,53.578,305937718,113.0,8.2,5785,2017,11,22580000,345403683,8
25000000,2.354,6500000,85.0,5.4,25,2010,3,31580000,8210800,5
160000,3.264,1100000,98.0,5.5,2,2008,7,209167,1438030,6
2000000,4.292,22212223,85.0,4.8,35,2010,1,2526400,28058480,5
